id,user_id,hotel_id,review_date,review_body,date_of_stay,room_tip,trip_type,overall_rating,value_rating,location_rating,service_rating,rooms_rating,cleanliness_rating,sleep_quality_rating,review_helpful_votes
95,833,9,Thu Apr 23 2020 09:13:48 GMT-0700 (Pacific Daylight Time),I was confused by the refreshments in the bathroom. The location was noisy. I would likely stay here again.,Sun Oct 29 2017 23:45:50 GMT-0700 (Pacific Daylight Time),I would advise everyone to go swimming.,Couples,3,4,1,3,4,2,1,12
96,878,9,Tue Mar 08 2016 16:11:54 GMT-0800 (Pacific Standard Time),I was confused by the cupboards in the workout room. The location was vibrant. I would very likely stay here again.,Tue Jan 19 2016 03:40:56 GMT-0800 (Pacific Standard Time),Do not forget to hang out in the lobby.,Couples,2,2,4,4,3,4,1,10
97,896,9,Fri Feb 07 2020 13:26:16 GMT-0800 (Pacific Standard Time),I hated the assistance in the workout room. The location was relaxing. I would potentially stay here again.,Fri Dec 20 2019 05:48:22 GMT-0800 (Pacific Standard Time),You might want to request a tour of the facilities.,Friends,1,4,2,2,3,1,2,24
98,536,9,Wed Jul 08 2020 05:31:24 GMT-0700 (Pacific Daylight Time),I was delighted by the chairs in the room. The location was pleasant. I would not stay here again.,Sat May 06 2017 01:23:22 GMT-0700 (Pacific Daylight Time),Do not check out the bar.,Friends,3,3,4,1,4,1,4,5
99,767,9,Mon Oct 21 2019 18:35:59 GMT-0700 (Pacific Daylight Time),I loved the cupboards in the room. The location was fun. I would probably not stay here again.,Sun Aug 12 2018 17:54:16 GMT-0700 (Pacific Daylight Time),Never tip the maids.,Families,2,2,1,5,4,2,1,24
100,848,10,Thu May 07 2020 09:41:51 GMT-0700 (Pacific Daylight Time),I was angered by the assistance in the workout room. The location was okay. I would certainly stay here again.,Sun Jan 26 2020 08:42:13 GMT-0800 (Pacific Standard Time),Do not forget to hang out in the lobby.,Families,3,2,1,2,4,1,3,23
101,33,10,Sun Apr 05 2015 21:17:25 GMT-0700 (Pacific Daylight Time),I loved the appliances in the outdoor area. The location was pleasant. I would not stay here again.,Sun Jun 12 2011 17:00:54 GMT-0700 (Pacific Daylight Time),Do not forget to try the snacks.,Couples,3,1,4,5,4,5,3,18
102,370,10,Fri Apr 24 2020 03:49:59 GMT-0700 (Pacific Daylight Time),I hated the cupboards in the workout room. The location was perfect. I would potentially stay here again.,Sat Jun 01 2019 05:21:22 GMT-0700 (Pacific Daylight Time),Never forget to hang out in the lobby.,Solo,3,4,2,5,2,3,3,17
103,581,10,Tue May 05 2020 07:51:50 GMT-0700 (Pacific Daylight Time),I was confused by the amenities in the bathroom. The location was vibrant. I would potentially stay here again.,Sat May 05 2018 08:18:59 GMT-0700 (Pacific Daylight Time),Do not ask for an upgrade.,Couples,3,2,4,1,4,2,4,17
104,813,10,Thu Jan 02 2020 12:33:52 GMT-0800 (Pacific Standard Time),I loved the appliances in the outdoor area. The location was nothing special. I would certainly stay here again.,Sat Sep 09 2017 15:16:36 GMT-0700 (Pacific Daylight Time),Never ask for an upgrade.,Business,5,3,1,2,3,4,4,8
105,848,10,Sun Apr 23 2017 03:20:50 GMT-0700 (Pacific Daylight Time),I was taken aback by the appliances in the workout room. The location was nothing special. I would very likely stay here again.,Thu Jun 09 2011 09:46:55 GMT-0700 (Pacific Daylight Time),Always go swimming.,Families,3,1,2,2,2,2,2,1
106,903,10,Mon Feb 17 2020 02:34:41 GMT-0800 (Pacific Standard Time),I was surprised by the appliances in the lobby. The location was okay. I would probably not stay here again.,Thu Mar 29 2018 22:27:07 GMT-0700 (Pacific Daylight Time),Do not use the mini bar.,Solo,4,1,5,3,2,5,4,27
107,833,10,Thu Sep 05 2019 07:53:45 GMT-0700 (Pacific Daylight Time),I was delighted by the amenities in the lobby. The location was horrible. I would very likely stay here again.,Fri Jul 10 2015 04:18:32 GMT-0700 (Pacific Daylight Time),It is always recommended that you eat at the hotel restaurant.,Business,4,3,2,1,1,1,2,13
108,622,10,Sun Sep 23 2018 15:57:58 GMT-0700 (Pacific Daylight Time),I liked the refreshments in the bathroom. The location was relaxing. I would not stay here again.,Fri Sep 25 2015 22:19:28 GMT-0700 (Pacific Daylight Time),Always use the mini bar.,Families,3,2,5,5,3,4,5,12
109,170,10,Sat Dec 17 2016 05:33:54 GMT-0800 (Pacific Standard Time),I hated the chairs in the lobby. The location was nothing special. I would likely stay here again.,Fri Feb 20 2015 07:14:33 GMT-0800 (Pacific Standard Time),Do not try the snacks.,Families,4,5,2,4,5,4,1,15
110,295,11,Sun Jan 19 2020 13:57:22 GMT-0800 (Pacific Standard Time),I was delighted by the chairs in the lobby. The location was pleasant. I would definitely stay here again.,Sun Jun 17 2018 07:14:22 GMT-0700 (Pacific Daylight Time),Do not forget to check out the bar.,Couples,3,4,1,1,1,1,3,16
111,674,11,Fri Sep 22 2017 20:10:51 GMT-0700 (Pacific Daylight Time),I hated the chairs in the garage. The location was noisy. I would very likely stay here again.,Sat Sep 14 2013 23:26:32 GMT-0700 (Pacific Daylight Time),Do not check out the bar.,Families,1,1,3,2,3,2,1,19
112,279,11,Fri Sep 15 2017 20:34:54 GMT-0700 (Pacific Daylight Time),I was confused by the cupboards in the garage. The location was fun. I would probably not stay here again.,Sat Jan 21 2012 01:01:28 GMT-0800 (Pacific Standard Time),You might want to try the snacks.,Business,3,3,4,5,4,3,4,13
113,912,11,Sat Nov 02 2019 16:44:14 GMT-0700 (Pacific Daylight Time),I was confused by the chairs in the bathroom. The location was noisy. I would potentially stay here again.,Sat Jul 26 2014 08:48:53 GMT-0700 (Pacific Daylight Time),I would advise everyone to hang out in the lobby.,Families,5,5,4,2,1,2,4,15
114,218,11,Tue May 12 2020 10:55:52 GMT-0700 (Pacific Daylight Time),I was surprised by the amenities in the workout room. The location was okay. I would not stay here again.,Tue Mar 03 2020 02:32:20 GMT-0800 (Pacific Standard Time),Do not ask for an upgrade.,Business,4,5,4,2,5,2,4,24
115,357,11,Wed Sep 11 2019 12:35:47 GMT-0700 (Pacific Daylight Time),I was delighted by the cupboards in the outdoor area. The location was relaxing. I would potentially stay here again.,Sun Mar 20 2011 16:08:45 GMT-0700 (Pacific Daylight Time),Do not forget to tip the maids.,Families,5,4,4,3,3,5,1,27
116,481,11,Fri Feb 21 2020 15:52:45 GMT-0800 (Pacific Standard Time),I liked the refreshments in the bathroom. The location was pleasant. I would definitely stay here again.,Sun Jan 31 2010 13:43:12 GMT-0800 (Pacific Standard Time),Make sure to go swimming.,Business,1,2,5,2,4,4,3,23
117,80,11,Wed Jul 31 2019 19:10:51 GMT-0700 (Pacific Daylight Time),I was confused by the appliances in the workout room. The location was relaxing. I would certainly stay here again.,Sat Feb 09 2013 00:30:56 GMT-0800 (Pacific Standard Time),Never check out the bar.,Business,1,1,2,1,4,5,2,3
118,507,11,Wed May 25 2016 08:26:14 GMT-0700 (Pacific Daylight Time),I was happy with the cupboards in the garage. The location was nothing special. I would probably not stay here again.,Mon Jun 09 2014 21:17:37 GMT-0700 (Pacific Daylight Time),Never hang out in the lobby.,Business,5,4,4,5,3,3,2,21
119,944,11,Fri Feb 07 2020 12:58:26 GMT-0800 (Pacific Standard Time),I hated the chairs in the garage. The location was vibrant. I would likely stay here again.,Fri Feb 23 2018 20:46:15 GMT-0800 (Pacific Standard Time),I would advise everyone to hang out in the lobby.,Solo,1,5,2,5,1,4,4,26
120,19,12,Sun Jan 22 2017 10:02:24 GMT-0800 (Pacific Standard Time),I was confused by the assistance in the lobby. The location was perfect. I would definitely stay here again.,Fri Mar 05 2010 09:23:57 GMT-0800 (Pacific Standard Time),I would advise everyone to eat at the hotel restaurant.,Solo,4,3,1,4,2,5,1,15
121,978,12,Thu Jan 17 2019 16:24:00 GMT-0800 (Pacific Standard Time),I hated the chairs in the outdoor area. The location was okay. I would potentially stay here again.,Wed Feb 21 2018 04:34:51 GMT-0800 (Pacific Standard Time),Always tip the maids.,Friends,3,4,4,3,4,2,5,26
122,815,12,Sun May 17 2020 18:36:23 GMT-0700 (Pacific Daylight Time),I hated the cupboards in the outdoor area. The location was nothing special. I would probably not stay here again.,Mon Apr 04 2016 23:51:32 GMT-0700 (Pacific Daylight Time),Make sure to ask for an upgrade.,Solo,4,4,2,1,1,5,1,8
123,954,12,Thu Mar 07 2019 19:29:22 GMT-0800 (Pacific Standard Time),I was happy with the cupboards in the room. The location was vibrant. I would certainly stay here again.,Thu Sep 13 2018 22:52:20 GMT-0700 (Pacific Daylight Time),Never forget to go swimming.,Couples,3,3,5,1,3,5,5,20
124,745,12,Wed Nov 13 2019 12:44:48 GMT-0800 (Pacific Standard Time),I was happy with the assistance in the garage. The location was noisy. I would definitely stay here again.,Mon Aug 05 2013 13:24:13 GMT-0700 (Pacific Daylight Time),I would advise everyone to eat at the hotel restaurant.,Solo,1,4,3,5,3,2,1,11
125,383,12,Sat Sep 23 2017 20:56:51 GMT-0700 (Pacific Daylight Time),I was taken aback by the refreshments in the lobby. The location was vibrant. I would very likely stay here again.,Wed Aug 20 2014 15:27:54 GMT-0700 (Pacific Daylight Time),Do not tip the maids.,Business,1,3,5,2,1,1,1,20
126,797,12,Wed Feb 05 2020 22:07:41 GMT-0800 (Pacific Standard Time),I was happy with the assistance in the lobby. The location was noisy. I would certainly stay here again.,Thu Sep 15 2016 17:16:24 GMT-0700 (Pacific Daylight Time),Never forget to eat at the hotel restaurant.,Solo,1,3,4,2,5,4,2,29
127,862,12,Tue Dec 09 2014 15:03:53 GMT-0800 (Pacific Standard Time),I was confused by the appliances in the room. The location was okay. I would very likely stay here again.,Mon Jun 03 2013 16:58:57 GMT-0700 (Pacific Daylight Time),Do not ask for an upgrade.,Couples,1,3,4,4,1,3,2,6
128,683,12,Tue Dec 10 2019 02:37:57 GMT-0800 (Pacific Standard Time),I was delighted by the amenities in the room. The location was okay. I would probably not stay here again.,Sun Jun 09 2013 07:54:49 GMT-0700 (Pacific Daylight Time),I would advise everyone to go swimming.,Families,4,1,2,2,4,5,2,4
129,831,12,Sun Oct 13 2019 07:35:43 GMT-0700 (Pacific Daylight Time),I was delighted by the amenities in the bathroom. The location was horrible. I would probably not stay here again.,Mon Nov 20 2017 19:42:41 GMT-0800 (Pacific Standard Time),Do not forget to try the snacks.,Solo,1,3,2,2,5,3,5,24
130,630,13,Wed Mar 13 2019 13:16:09 GMT-0700 (Pacific Daylight Time),I was happy with the assistance in the workout room. The location was okay. I would not stay here again.,Mon Mar 26 2018 06:21:09 GMT-0700 (Pacific Daylight Time),It is always recommended that you try the snacks.,Solo,5,2,3,3,3,5,5,11
131,116,13,Thu Dec 21 2017 18:55:34 GMT-0800 (Pacific Standard Time),I was happy with the refreshments in the workout room. The location was noisy. I would not stay here again.,Sat Mar 26 2016 08:07:08 GMT-0700 (Pacific Daylight Time),I would advise everyone to ask for local restaurant recommendations.,Friends,4,1,5,2,4,2,4,6
132,987,13,Sat Nov 05 2016 08:19:52 GMT-0700 (Pacific Daylight Time),I was angered by the amenities in the garage. The location was horrible. I would definitely stay here again.,Wed Oct 30 2013 11:37:47 GMT-0700 (Pacific Daylight Time),Do not use the mini bar.,Friends,4,5,2,3,1,2,1,16
133,910,13,Sun Apr 12 2020 23:06:21 GMT-0700 (Pacific Daylight Time),I was surprised by the chairs in the outdoor area. The location was horrible. I would potentially stay here again.,Fri Mar 13 2020 18:27:38 GMT-0700 (Pacific Daylight Time),Do not use the mini bar.,Business,2,3,3,3,4,4,4,19
134,587,13,Sun Apr 19 2020 01:13:00 GMT-0700 (Pacific Daylight Time),I was happy with the chairs in the lobby. The location was perfect. I would probably not stay here again.,Fri Apr 03 2020 09:17:00 GMT-0700 (Pacific Daylight Time),You might want to go swimming.,Families,3,4,3,5,3,4,3,3
135,508,13,Fri Sep 08 2017 12:51:26 GMT-0700 (Pacific Daylight Time),I was confused by the chairs in the lobby. The location was vibrant. I would very likely stay here again.,Thu Dec 23 2010 04:37:31 GMT-0800 (Pacific Standard Time),Never forget to go swimming.,Families,5,2,2,5,3,1,1,24
136,622,13,Wed May 23 2018 15:52:57 GMT-0700 (Pacific Daylight Time),I was confused by the cupboards in the bathroom. The location was nothing special. I would potentially stay here again.,Wed Dec 06 2017 00:42:14 GMT-0800 (Pacific Standard Time),Do not eat at the hotel restaurant.,Friends,5,2,2,5,2,1,5,21
137,384,13,Sun Jun 09 2019 00:23:51 GMT-0700 (Pacific Daylight Time),I was delighted by the amenities in the bathroom. The location was fun. I would definitely stay here again.,Sun Oct 09 2016 21:40:14 GMT-0700 (Pacific Daylight Time),You might want to eat at the hotel restaurant.,Families,3,3,3,3,5,2,5,11
138,174,13,Tue Nov 05 2013 17:24:53 GMT-0800 (Pacific Standard Time),I hated the appliances in the garage. The location was vibrant. I would likely stay here again.,Mon Oct 29 2012 21:42:05 GMT-0700 (Pacific Daylight Time),You might want to tip the maids.,Solo,3,5,1,5,1,2,4,30
139,186,13,Mon Oct 14 2019 03:28:21 GMT-0700 (Pacific Daylight Time),I was happy with the amenities in the bathroom. The location was nothing special. I would certainly stay here again.,Sat Nov 11 2017 14:41:15 GMT-0800 (Pacific Standard Time),Do not forget to hang out in the lobby.,Friends,3,4,4,1,3,2,2,1
140,910,14,Fri Apr 22 2016 19:16:24 GMT-0700 (Pacific Daylight Time),I was surprised by the chairs in the workout room. The location was noisy. I would certainly stay here again.,Thu Jun 19 2014 15:38:42 GMT-0700 (Pacific Daylight Time),Make sure to ask for an upgrade.,Friends,1,3,1,3,4,1,1,30
141,558,14,Sun Jul 10 2016 11:26:41 GMT-0700 (Pacific Daylight Time),I loved the refreshments in the workout room. The location was perfect. I would probably not stay here again.,Wed Jun 26 2013 22:06:53 GMT-0700 (Pacific Daylight Time),You might want to eat at the hotel restaurant.,Couples,4,1,5,1,3,1,1,17
142,684,14,Wed Mar 13 2019 13:42:59 GMT-0700 (Pacific Daylight Time),I loved the appliances in the outdoor area. The location was pleasant. I would probably not stay here again.,Tue Jan 31 2017 23:39:57 GMT-0800 (Pacific Standard Time),Always check out the bar.,Business,3,1,2,5,4,3,2,30
143,398,14,Sun Nov 25 2018 01:40:10 GMT-0800 (Pacific Standard Time),I was surprised by the cupboards in the bathroom. The location was pleasant. I would definitely stay here again.,Wed Jul 18 2018 22:55:35 GMT-0700 (Pacific Daylight Time),You might want to use the mini bar.,Couples,4,4,4,2,2,2,5,0
144,759,14,Wed May 20 2020 03:33:22 GMT-0700 (Pacific Daylight Time),I was angered by the appliances in the garage. The location was horrible. I would certainly stay here again.,Thu Mar 05 2020 08:05:19 GMT-0800 (Pacific Standard Time),You might want to hang out in the lobby.,Couples,1,5,3,4,4,1,5,17
145,623,14,Tue Mar 13 2018 09:49:14 GMT-0700 (Pacific Daylight Time),I was happy with the cupboards in the lobby. The location was noisy. I would probably not stay here again.,Fri Oct 20 2017 10:29:43 GMT-0700 (Pacific Daylight Time),It is always recommended that you check out the bar.,Families,1,5,5,2,3,5,2,5
146,16,14,Mon Nov 18 2019 20:19:21 GMT-0800 (Pacific Standard Time),I was happy with the appliances in the garage. The location was pleasant. I would definitely stay here again.,Sun Nov 17 2019 03:57:18 GMT-0800 (Pacific Standard Time),Never forget to ask for local restaurant recommendations.,Business,1,4,5,1,1,2,1,30
147,925,14,Sat Mar 11 2017 16:58:22 GMT-0800 (Pacific Standard Time),I was angered by the refreshments in the garage. The location was vibrant. I would definitely stay here again.,Sun Jun 14 2015 19:03:42 GMT-0700 (Pacific Daylight Time),I would advise everyone to tip the maids.,Solo,1,2,1,5,2,4,1,17
148,649,14,Tue Mar 03 2020 06:57:38 GMT-0800 (Pacific Standard Time),I was surprised by the amenities in the bathroom. The location was pleasant. I would certainly stay here again.,Mon Jan 27 2020 06:31:57 GMT-0800 (Pacific Standard Time),Make sure to use the mini bar.,Business,5,5,1,3,4,2,4,2
149,500,14,Sat Feb 22 2014 07:56:45 GMT-0800 (Pacific Standard Time),I liked the refreshments in the room. The location was nothing special. I would definitely stay here again.,Thu Jan 24 2013 11:21:34 GMT-0800 (Pacific Standard Time),Never forget to eat at the hotel restaurant.,Friends,5,5,1,4,5,1,4,5
150,410,15,Tue Aug 25 2015 20:47:56 GMT-0700 (Pacific Daylight Time),I loved the chairs in the garage. The location was pleasant. I would definitely stay here again.,Mon Aug 30 2010 07:07:10 GMT-0700 (Pacific Daylight Time),You might want to try the snacks.,Friends,5,1,5,1,3,4,1,1
151,607,15,Sun May 31 2020 21:05:14 GMT-0700 (Pacific Daylight Time),I was taken aback by the cupboards in the garage. The location was pleasant. I would definitely stay here again.,Sun Aug 28 2016 02:11:22 GMT-0700 (Pacific Daylight Time),It is always recommended that you eat at the hotel restaurant.,Couples,5,1,1,2,3,3,1,23
